Query_E_coli_index	Subject_E_coli_index	Query_length	Subject_length	Alignment_length	Query_start	Query_end	Subject_start	Subject_end	Aligned_count	Percentage_aligned	Max_score	query.start	subject.start	query.end	subject.end	total	percentage
E_coli_16S_165	4335685	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_165	4322179	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_165	4366220	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_165	4399887	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_165	4327389	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_165	4409124	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_165	4469633	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_165	4407806	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_165	4468735	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_165	4422567	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_165	4444958	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_165	4315026	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_165	4404368	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_165	4379349	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_165	4296284	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_165	4362339	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_165	531505	1556	1497	1497	30	1526	1	1497	1497	100	1497	29	0	30	0	1497	1
E_coli_16S_165	2245319	1556	1467	1467	30	1496	1	1467	1467	100	1467	29	0	60	0	1467	1
E_coli_16S_165	4318077	1556	1466	1466	79	1544	1	1466	1466	100	1466	78	0	12	0	1466	1
E_coli_16S_165	1653781	1556	1465	1465	32	1496	1	1465	1465	100	1465	31	0	60	0	1465	1
E_coli_16S_165	1653754	1556	1460	1460	32	1491	1	1460	1460	100	1460	31	0	65	0	1460	1
E_coli_16S_165	4384594	1556	1459	1459	32	1490	1	1459	1459	100	1459	31	0	66	0	1459	1
E_coli_16S_165	4335156	1556	1459	1459	34	1492	1	1459	1459	100	1459	33	0	64	0	1459	1
E_coli_16S_165	4330277	1556	1451	1451	41	1491	1	1451	1451	100	1451	40	0	65	0	1451	1
E_coli_16S_165	4150516	1556	1451	1451	48	1498	1	1451	1451	100	1451	47	0	58	0	1451	1
E_coli_16S_165	838805	1556	1446	1446	99	1544	1	1446	1446	100	1446	98	0	12	0	1446	1
E_coli_16S_165	4149142	1556	1442	1442	30	1471	1	1442	1442	100	1442	29	0	85	0	1442	1
E_coli_16S_165	4402180	1556	1441	1441	48	1488	1	1441	1441	100	1441	47	0	68	0	1441	1
E_coli_16S_165	668096	1556	1437	1437	79	1515	1	1437	1437	100	1437	78	0	41	0	1437	1
E_coli_16S_165	4334588	1556	1428	1428	117	1544	1	1428	1428	100	1428	116	0	12	0	1428	1
E_coli_16S_165	834262	1556	1426	1426	119	1544	1	1426	1426	100	1426	118	0	12	0	1426	1
E_coli_16S_165	4296471	1556	1403	1403	142	1544	1	1403	1403	100	1403	141	0	12	0	1403	1
E_coli_16S_165	4377001	1556	1403	1403	142	1544	1	1403	1403	100	1403	141	0	12	0	1403	1
E_coli_16S_165	4296899	1556	1367	1367	83	1449	1	1367	1367	100	1367	82	0	107	0	1367	1
E_coli_16S_165	4408686	1556	1367	1367	83	1449	1	1367	1367	100	1367	82	0	107	0	1367	1
E_coli_16S_165	4459306	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_165	4305572	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_165	4395605	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_165	4441735	1556	1358	1358	187	1544	1	1358	1358	100	1358	186	0	12	0	1358	1
E_coli_16S_165	1116847	1556	1352	1352	86	1437	1	1352	1352	100	1352	85	0	119	0	1352	1
E_coli_16S_165	4298292	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_165	4394285	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_165	4322876	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_165	4390191	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_165	4465840	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_165	4384822	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_165	4306320	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_165	4315738	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_165	4473846	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_167	238066	1556	1404	1404	62	1465	1	1404	1404	100	1404	61	0	91	0	1404	1
E_coli_16S_170	4439226	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_170	4312311	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_170	4363649	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_170	4319740	1556	1331	1331	214	1544	1	1331	1331	100	1331	213	0	12	0	1331	1
E_coli_16S_171	3095059	1556	1544	1544	1	1544	1	1544	1544	100	1544	0	0	12	0	1544	1
E_coli_16S_171	656183	1556	1463	1463	32	1494	1	1463	1463	100	1463	31	0	62	0	1463	1
E_coli_16S_171	94721	1556	1457	1457	35	1491	1	1457	1457	100	1457	34	0	65	0	1457	1
E_coli_16S_172	4484815	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4484812	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4484814	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4484813	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	334471	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	55655	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	281988	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	286186	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	290419	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	290259	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	3825042	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	2491913	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4370676	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4304896	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	2791486	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4413886	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4442665	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	2491966	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	3015457	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	2860492	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4424245	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4128193	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4339667	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	1710509	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4222666	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4472364	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	2398496	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	2858910	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	1532014	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	3511465	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4380554	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	2698331	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	2141651	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4331300	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	3525955	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4378508	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4478952	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4390361	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4472215	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	1776649	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	2301559	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	2823736	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	1547666	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	3471217	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	2348240	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4061648	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4248573	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4354312	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	2226852	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4460481	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	1969304	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4327166	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	1679935	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4311602	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4298036	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4436814	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4481227	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4314467	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4383233	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4423887	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4475680	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4375331	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	1114406	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	2570902	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4383605	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	4413755	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	2684950	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	3962303	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	3302869	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	346601	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	265419	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	270963	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	261458	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	317681	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	331756	1552	1544	1542	1	1542	3	1544	1542	100	1542	0	2	10	0	1542	1
E_coli_16S_172	529518	1552	1497	1497	28	1524	1	1497	1497	100	1497	27	0	28	0	1497	1
E_coli_16S_172	232363	1552	1480	1480	20	1499	1	1480	1480	100	1480	19	0	53	0	1480	1
E_coli_16S_172	228070	1552	1480	1480	20	1499	1	1480	1480	100	1480	19	0	53	0	1480	1
E_coli_16S_172	230334	1552	1480	1480	20	1499	1	1480	1480	100	1480	19	0	53	0	1480	1
E_coli_16S_172	311530	1552	1468	1468	46	1513	1	1468	1468	100	1468	45	0	39	0	1468	1
E_coli_16S_172	4395034	1552	1466	1466	30	1495	1	1466	1466	100	1466	29	0	57	0	1466	1
E_coli_16S_172	696961	1552	1464	1464	21	1484	1	1464	1464	100	1464	20	0	68	0	1464	1
E_coli_16S_172	645122	1552	1464	1464	21	1484	1	1464	1464	100	1464	20	0	68	0	1464	1
E_coli_16S_172	694513	1552	1464	1464	21	1484	1	1464	1464	100	1464	20	0	68	0	1464	1
E_coli_16S_172	660184	1552	1464	1464	21	1484	1	1464	1464	100	1464	20	0	68	0	1464	1
E_coli_16S_172	2592819	1552	1463	1463	31	1493	1	1463	1463	100	1463	30	0	59	0	1463	1
E_coli_16S_172	703260	1552	1462	1462	21	1482	1	1462	1462	100	1462	20	0	70	0	1462	1
E_coli_16S_172	3709831	1552	1462	1462	25	1486	1	1462	1462	100	1462	24	0	66	0	1462	1
E_coli_16S_172	4063514	1552	1459	1459	30	1488	1	1459	1459	100	1459	29	0	64	0	1459	1
E_coli_16S_172	115181	1552	1459	1459	62	1520	1	1459	1459	100	1459	61	0	32	0	1459	1
E_coli_16S_172	4078705	1552	1458	1458	34	1491	1	1458	1458	100	1458	33	0	61	0	1458	1
E_coli_16S_172	4409055	1552	1457	1457	34	1490	1	1457	1457	100	1457	33	0	62	0	1457	1
E_coli_16S_172	3235363	1552	1452	1452	42	1493	1	1452	1452	100	1452	41	0	59	0	1452	1
E_coli_16S_172	647398	1552	1446	1446	97	1542	1	1446	1446	100	1446	96	0	10	0	1446	1
E_coli_16S_172	4353165	1552	1446	1446	97	1542	1	1446	1446	100	1446	96	0	10	0	1446	1
E_coli_16S_172	4357159	1552	1428	1428	115	1542	1	1428	1428	100	1428	114	0	10	0	1428	1
E_coli_16S_172	703812	1552	1411	1411	132	1542	1	1411	1411	100	1411	131	0	10	0	1411	1
E_coli_16S_172	718807	1552	1401	1401	97	1497	1	1401	1401	100	1401	96	0	55	0	1401	1
E_coli_16S_172	4432928	1552	1387	1387	60	1446	1	1387	1387	100	1387	59	0	106	0	1387	1
E_coli_16S_172	292501	1552	1386	1386	23	1408	1	1386	1386	100	1386	22	0	144	0	1386	1
E_coli_16S_172	4301239	1552	1367	1367	81	1447	1	1367	1367	100	1367	80	0	105	0	1367	1
E_coli_16S_172	648744	1552	1363	1363	28	1390	1	1363	1363	100	1363	27	0	162	0	1363	1
E_coli_16S_172	977872	1552	1363	1363	28	1390	1	1363	1363	100	1363	27	0	162	0	1363	1
E_coli_16S_172	4316586	1552	1363	1363	28	1390	1	1363	1363	100	1363	27	0	162	0	1363	1
E_coli_16S_172	4309983	1552	1363	1363	28	1390	1	1363	1363	100	1363	27	0	162	0	1363	1
E_coli_16S_172	4304117	1552	1363	1363	28	1390	1	1363	1363	100	1363	27	0	162	0	1363	1
E_coli_16S_172	4306633	1552	1363	1363	28	1390	1	1363	1363	100	1363	27	0	162	0	1363	1
E_coli_16S_172	4317690	1552	1363	1363	28	1390	1	1363	1363	100	1363	27	0	162	0	1363	1
E_coli_16S_172	4310859	1552	1363	1363	28	1390	1	1363	1363	100	1363	27	0	162	0	1363	1
E_coli_16S_172	2126483	1552	1331	1331	212	1542	1	1331	1331	100	1331	211	0	10	0	1331	1
E_coli_16S_175	4486184	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_175	3905393	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_175	4458945	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_175	2675931	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_175	3180844	1554	1410	1410	133	1542	1	1410	1410	100	1410	132	0	12	0	1410	1
E_coli_16S_176	4361673	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_176	4375191	1554	1363	1363	28	1390	1	1363	1363	100	1363	27	0	164	0	1363	1
E_coli_16S_176	4383723	1554	1363	1363	28	1390	1	1363	1363	100	1363	27	0	164	0	1363	1
E_coli_16S_177	838805	1321	1446	1225	97	1321	1	1225	1225	100	1225	96	0	0	221	1225	1
E_coli_16S_177	4334588	1321	1428	1207	115	1321	1	1207	1207	100	1207	114	0	0	221	1207	1
E_coli_16S_177	834262	1321	1426	1205	117	1321	1	1205	1205	100	1205	116	0	0	221	1205	1
E_coli_16S_177	4296471	1321	1403	1182	140	1321	1	1182	1182	100	1182	139	0	0	221	1182	1
E_coli_16S_177	4377001	1321	1403	1182	140	1321	1	1182	1182	100	1182	139	0	0	221	1182	1
E_coli_16S_177	4429155	1321	1376	1153	169	1321	1	1153	1153	100	1153	168	0	0	223	1153	1
E_coli_16S_177	4459306	1321	1358	1137	185	1321	1	1137	1137	100	1137	184	0	0	221	1137	1
E_coli_16S_177	4305572	1321	1358	1137	185	1321	1	1137	1137	100	1137	184	0	0	221	1137	1
E_coli_16S_177	4395605	1321	1358	1137	185	1321	1	1137	1137	100	1137	184	0	0	221	1137	1
E_coli_16S_177	4441735	1321	1358	1137	185	1321	1	1137	1137	100	1137	184	0	0	221	1137	1
E_coli_16S_177	4298292	1321	1331	1110	212	1321	1	1110	1110	100	1110	211	0	0	221	1110	1
E_coli_16S_177	4394285	1321	1331	1110	212	1321	1	1110	1110	100	1110	211	0	0	221	1110	1
E_coli_16S_177	4322876	1321	1331	1110	212	1321	1	1110	1110	100	1110	211	0	0	221	1110	1
E_coli_16S_177	4390191	1321	1331	1110	212	1321	1	1110	1110	100	1110	211	0	0	221	1110	1
E_coli_16S_177	4465840	1321	1331	1110	212	1321	1	1110	1110	100	1110	211	0	0	221	1110	1
E_coli_16S_177	4384822	1321	1331	1110	212	1321	1	1110	1110	100	1110	211	0	0	221	1110	1
E_coli_16S_177	4306320	1321	1331	1110	212	1321	1	1110	1110	100	1110	211	0	0	221	1110	1
E_coli_16S_177	4315738	1321	1331	1110	212	1321	1	1110	1110	100	1110	211	0	0	221	1110	1
E_coli_16S_177	4473846	1321	1331	1110	212	1321	1	1110	1110	100	1110	211	0	0	221	1110	1
E_coli_16S_179	4430747	1554	1544	1542	1	1542	3	1544	1542	100	1542	0	2	12	0	1542	1
E_coli_16S_180	237844	1542	1542	1542	1	1542	1	1542	1542	100	1542	0	0	0	0	1542	1
E_coli_16S_180	128433	1542	1544	1542	1	1542	3	1544	1542	100	1542	0	2	0	0	1542	1
E_coli_16S_180	9664	1542	1544	1542	1	1542	3	1544	1542	100	1542	0	2	0	0	1542	1
E_coli_16S_180	614316	1542	1490	1490	17	1506	1	1490	1490	100	1490	16	0	36	0	1490	1
E_coli_16S_180	652152	1542	1490	1490	17	1506	1	1490	1490	100	1490	16	0	36	0	1490	1
E_coli_16S_180	623139	1542	1490	1490	17	1506	1	1490	1490	100	1490	16	0	36	0	1490	1
E_coli_16S_180	636067	1542	1487	1487	20	1506	1	1487	1487	100	1487	19	0	36	0	1487	1
E_coli_16S_180	787432	1542	1481	1481	26	1506	1	1481	1481	100	1481	25	0	36	0	1481	1
E_coli_16S_180	719699	1542	1481	1481	26	1506	1	1481	1481	100	1481	25	0	36	0	1481	1
E_coli_16S_180	702321	1542	1481	1481	26	1506	1	1481	1481	100	1481	25	0	36	0	1481	1
E_coli_16S_180	670545	1542	1481	1481	26	1506	1	1481	1481	100	1481	25	0	36	0	1481	1
E_coli_16S_180	3222455	1542	1480	1480	28	1507	1	1480	1480	100	1480	27	0	35	0	1480	1
E_coli_16S_180	514525	1542	1422	1422	48	1469	1	1422	1422	100	1422	47	0	73	0	1422	1
E_coli_16S_180	675280	1542	1363	1363	28	1390	1	1363	1363	100	1363	27	0	152	0	1363	1
E_coli_16S_180	690365	1542	1363	1363	28	1390	1	1363	1363	100	1363	27	0	152	0	1363	1
E_coli_16S_180	910039	1542	1363	1363	28	1390	1	1363	1363	100	1363	27	0	152	0	1363	1
E_coli_16S_180	936363	1542	1363	1363	28	1390	1	1363	1363	100	1363	27	0	152	0	1363	1
E_coli_16S_180	1093853	1542	1363	1363	28	1390	1	1363	1363	100	1363	27	0	152	0	1363	1
E_coli_16S_181	4485633	1542	1544	1542	1	1542	3	1544	1542	100	1542	0	2	0	0	1542	1
E_coli_16S_181	1964161	1542	1544	1542	1	1542	3	1544	1542	100	1542	0	2	0	0	1542	1
E_coli_16S_181	4451375	1542	1544	1542	1	1542	3	1544	1542	100	1542	0	2	0	0	1542	1
E_coli_16S_181	3757233	1542	1544	1542	1	1542	3	1544	1542	100	1542	0	2	0	0	1542	1
E_coli_16S_181	2503772	1542	1544	1542	1	1542	3	1544	1542	100	1542	0	2	0	0	1542	1
E_coli_16S_181	3829278	1542	1544	1542	1	1542	3	1544	1542	100	1542	0	2	0	0	1542	1
E_coli_16S_181	1896015	1542	1544	1542	1	1542	3	1544	1542	100	1542	0	2	0	0	1542	1
E_coli_16S_181	3840444	1542	1544	1542	1	1542	3	1544	1542	100	1542	0	2	0	0	1542	1
E_coli_16S_181	322948	1542	1500	1500	11	1510	1	1500	1500	100	1500	10	0	32	0	1500	1
E_coli_16S_181	737603	1542	1490	1490	17	1506	1	1490	1490	100	1490	16	0	36	0	1490	1
E_coli_16S_181	691676	1542	1490	1490	17	1506	1	1490	1490	100	1490	16	0	36	0	1490	1
E_coli_16S_181	796017	1542	1464	1464	21	1484	1	1464	1464	100	1464	20	0	58	0	1464	1
E_coli_16S_181	693775	1542	1363	1363	28	1390	1	1363	1363	100	1363	27	0	152	0	1363	1
E_coli_16S_181	634996	1542	1363	1363	28	1390	1	1363	1363	100	1363	27	0	152	0	1363	1
E_coli_16S_181	1014089	1542	1363	1363	28	1390	1	1363	1363	100	1363	27	0	152	0	1363	1
E_coli_16S_181	2391442	1542	1358	1358	185	1542	1	1358	1358	100	1358	184	0	0	0	1358	1
E_coli_16S_181	4358474	1542	1358	1358	185	1542	1	1358	1358	100	1358	184	0	0	0	1358	1
E_coli_16S_181	707330	1542	1357	1357	34	1390	1	1357	1357	100	1357	33	0	152	0	1357	1
E_coli_16S_182	9659	1542	1544	1542	1	1542	3	1544	1542	100	1542	0	2	0	0	1542	1
E_coli_16S_182	3883646	1542	1544	1542	1	1542	3	1544	1542	100	1542	0	2	0	0	1542	1
E_coli_16S_182	24909	1542	1544	1542	1	1542	3	1544	1542	100	1542	0	2	0	0	1542	1
E_coli_16S_182	4472236	1542	1544	1542	1	1542	3	1544	1542	100	1542	0	2	0	0	1542	1
E_coli_16S_182	2448516	1542	1544	1542	1	1542	3	1544	1542	100	1542	0	2	0	0	1542	1
E_coli_16S_182	3753808	1542	1544	1542	1	1542	3	1544	1542	100	1542	0	2	0	0	1542	1
E_coli_16S_182	4310795	1542	1500	1500	8	1507	1	1500	1500	100	1500	7	0	35	0	1500	1
E_coli_16S_182	724728	1542	1490	1490	17	1506	1	1490	1490	100	1490	16	0	36	0	1490	1
E_coli_16S_182	629830	1542	1487	1487	20	1506	1	1487	1487	100	1487	19	0	36	0	1487	1
E_coli_16S_182	607460	1542	1487	1487	20	1506	1	1487	1487	100	1487	19	0	36	0	1487	1
E_coli_16S_182	796490	1542	1479	1479	28	1506	1	1479	1479	100	1479	27	0	36	0	1479	1
E_coli_16S_182	756533	1542	1471	1471	36	1506	1	1471	1471	100	1471	35	0	36	0	1471	1
E_coli_16S_182	647931	1542	1464	1464	21	1484	1	1464	1464	100	1464	20	0	58	0	1464	1
E_coli_16S_182	710384	1542	1464	1464	21	1484	1	1464	1464	100	1464	20	0	58	0	1464	1
E_coli_16S_182	791681	1542	1464	1464	21	1484	1	1464	1464	100	1464	20	0	58	0	1464	1
E_coli_16S_182	3586953	1542	1450	1450	41	1490	1	1450	1450	100	1450	40	0	52	0	1450	1
E_coli_16S_182	4154873	1542	1449	1449	8	1456	1	1449	1449	100	1449	7	0	86	0	1449	1
E_coli_16S_182	703674	1542	1401	1401	35	1435	1	1401	1401	100	1401	34	0	107	0	1401	1
E_coli_16S_182	424612	1542	1363	1363	28	1390	1	1363	1363	100	1363	27	0	152	0	1363	1
E_coli_16S_182	419947	1542	1363	1363	28	1390	1	1363	1363	100	1363	27	0	152	0	1363	1
E_coli_16S_182	450835	1542	1363	1363	28	1390	1	1363	1363	100	1363	27	0	152	0	1363	1
E_coli_16S_182	462500	1542	1363	1363	28	1390	1	1363	1363	100	1363	27	0	152	0	1363	1
E_coli_16S_182	795760	1542	1363	1363	28	1390	1	1363	1363	100	1363	27	0	152	0	1363	1
E_coli_16S_182	726607	1542	1363	1363	28	1390	1	1363	1363	100	1363	27	0	152	0	1363	1
E_coli_16S_182	714163	1542	1363	1363	28	1390	1	1363	1363	100	1363	27	0	152	0	1363	1
E_coli_16S_182	729881	1542	1363	1363	28	1390	1	1363	1363	100	1363	27	0	152	0	1363	1
E_coli_16S_182	721734	1542	1363	1363	28	1390	1	1363	1363	100	1363	27	0	152	0	1363	1
